time,node,speed_kmh,flow_vpm
2025-08-01T00:05:00,639,108.04052398151,25.0
2025-08-01T00:05:00,640,104.91823906666669,6.0
2025-08-01T00:05:00,671,99.47791442753163,31.8
2025-08-01T00:05:00,672,106.43469194577206,23.0
2025-08-01T00:05:00,703,101.75358151267606,30.2
2025-08-01T00:05:00,734,107.5997426747549,49.2
2025-08-01T00:05:00,765,103.13214314777326,25.6
2025-08-01T00:05:00,795,108.24842333809522,20.4
2025-08-01T00:05:00,796,101.66177864154155,32.4
2025-08-01T00:05:00,826,110.12546415844153,16.6
2025-08-01T00:05:00,827,103.7525504936709,29.200000000000003
2025-08-01T00:05:00,828,104.32814773333334,6.0
2025-08-01T00:05:00,858,103.64149599999999,22.8
2025-08-01T00:05:00,859,110.09038444519231,23.8
2025-08-01T00:05:00,860,101.85101168372094,29.2
2025-08-01T00:05:00,861,104.25728214062838,27.2
2025-08-01T00:05:00,891,104.27801702615194,19.0
2025-08-01T00:10:00,5,110.14101351681205,215.4
2025-08-01T00:10:00,35,107.81472839802454,260.8
2025-08-01T00:10:00,64,108.96589151148183,174.79999999999998
2025-08-01T00:10:00,65,107.33003908709186,251.8
2025-08-01T00:10:00,84,106.66214816847548,23.2
2025-08-01T00:10:00,86,106.66214816847548,23.2
2025-08-01T00:10:00,87,103.91504760251912,27.4
2025-08-01T00:10:00,89,110.31516541563275,16.6
2025-08-01T00:10:00,94,105.99983844401352,305.2
2025-08-01T00:10:00,95,108.37049182650317,304.6
2025-08-01T00:10:00,105,78.06391052142858,24.4
2025-08-01T00:10:00,106,97.36082433776485,22.400000000000002
2025-08-01T00:10:00,107,107.9493959710145,11.2
2025-08-01T00:10:00,108,106.43906536666665,22.6
2025-08-01T00:10:00,109,108.45257557894737,15.2
2025-08-01T00:10:00,111,108.54446836969113,13.0
2025-08-01T00:10:00,113,104.91823906666669,6.0
2025-08-01T00:10:00,122,109.84813880994332,115.0
2025-08-01T00:10:00,123,108.2076252260605,256.2
2025-08-01T00:10:00,125,107.69512211381246,313.4
2025-08-01T00:10:00,133,91.31064590606825,115.0
2025-08-01T00:10:00,134,106.25502528236878,60.8
2025-08-01T00:10:00,142,102.78668781833616,23.8
2025-08-01T00:10:00,152,107.00687776178026,431.0
2025-08-01T00:10:00,154,105.62142869214549,124.8
2025-08-01T00:10:00,155,106.9449214990054,185.2
2025-08-01T00:10:00,162,107.32630010255367,144.2
2025-08-01T00:10:00,163,110.19180787951805,30.0
2025-08-01T00:10:00,181,107.47143282534728,1404.6
2025-08-01T00:10:00,182,105.28053388477542,959.2
2025-08-01T00:10:00,183,109.7486486679329,94.0
2025-08-01T00:10:00,184,109.19898445851284,218.4
2025-08-01T00:10:00,191,109.13907236754618,188.2
2025-08-01T00:10:00,192,105.53676947499518,104.4
2025-08-01T00:10:00,210,105.16725944175505,116.8
2025-08-01T00:10:00,211,106.75627386097901,139.8
2025-08-01T00:10:00,212,107.5531925315365,531.0
2025-08-01T00:10:00,213,107.06458681947083,749.8
2025-08-01T00:10:00,214,106.31941671126432,947.0
2025-08-01T00:10:00,215,106.03341426465444,447.2
2025-08-01T00:10:00,216,107.62315313427607,134.4
2025-08-01T00:10:00,217,107.38367085253202,305.8
2025-08-01T00:10:00,218,109.37335199809525,154.20000000000002
2025-08-01T00:10:00,219,106.00048604713879,83.4
2025-08-01T00:10:00,220,106.95789131136922,70.4
2025-08-01T00:10:00,240,105.83090363627346,847.2
2025-08-01T00:10:00,241,105.12713278577633,1097.6
2025-08-01T00:10:00,242,107.89166378420006,1135.8
2025-08-01T00:10:00,243,106.71456600227263,572.0
2025-08-01T00:10:00,244,104.99646485989992,285.0
2025-08-01T00:10:00,245,107.190103621874,335.4
2025-08-01T00:10:00,246,105.70168949696787,301.8
2025-08-01T00:10:00,270,107.74467219165408,772.8
2025-08-01T00:10:00,271,105.74755347015142,1212.8
2025-08-01T00:10:00,272,107.27360289680703,1474.0
2025-08-01T00:10:00,273,109.65653740417052,421.0
2025-08-01T00:10:00,274,106.19910119093718,1207.6
2025-08-01T00:10:00,275,108.05899374003032,426.8
2025-08-01T00:10:00,300,93.66682766514317,129.8
2025-08-01T00:10:00,301,105.50324621946501,734.8
2025-08-01T00:10:00,302,106.75563897666846,998.2
2025-08-01T00:10:00,303,106.17246715942807,999.8
2025-08-01T00:10:00,304,106.4257841448842,381.0
2025-08-01T00:10:00,305,99.64131858485898,18.0
2025-08-01T00:10:00,332,95.44041395013033,83.8
2025-08-01T00:10:00,333,107.93366842917254,413.0
2025-08-01T00:10:00,362,108.25339604181937,186.2
2025-08-01T00:10:00,392,110.64856236,20.0
2025-08-01T00:10:00,393,108.69618175949223,397.2
2025-08-01T00:10:00,423,107.10267574618473,39.2
2025-08-01T00:10:00,424,107.10267574618473,19.6
2025-08-01T00:10:00,454,107.81880040009663,99.0
2025-08-01T00:10:00,484,105.62490572193849,37.6
2025-08-01T00:10:00,485,106.0013802646495,34.2
2025-08-01T00:10:00,545,113.3506724540351,21.4
2025-08-01T00:10:00,575,105.70444106791754,34.8
2025-08-01T00:10:00,576,110.73558939201452,23.0
2025-08-01T00:10:00,606,107.39554904545454,31.0
2025-08-01T00:10:00,607,109.9519440122807,16.6
2025-08-01T00:10:00,608,113.45159625156741,14.600000000000001
2025-08-01T00:10:00,639,108.16388630879237,24.6
2025-08-01T00:10:00,640,104.91823906666669,6.0
2025-08-01T00:10:00,671,100.2180536934419,27.0
2025-08-01T00:10:00,672,106.10463493914808,16.0
2025-08-01T00:10:00,703,100.49221128125,26.200000000000003
2025-08-01T00:10:00,734,104.55333984719263,42.2
2025-08-01T00:10:00,765,102.30668534236186,22.0
2025-08-01T00:10:00,795,108.02791932367148,15.4
2025-08-01T00:10:00,796,101.20281903273809,31.799999999999997
2025-08-01T00:10:00,826,111.06284336996049,15.6
2025-08-01T00:10:00,827,103.83421009544695,27.799999999999997
2025-08-01T00:10:00,828,104.32814773333334,6.0
2025-08-01T00:10:00,858,103.78363962912087,20.200000000000003
2025-08-01T00:10:00,859,109.32533304048584,16.8
